1.392;193.8;-0.69;0.78;0.40;298.20
2.946;111;-3.50;-0.33;0.53;300.82
2.13;85.7;-2.40;-1.23;0.74;300.87
2.619;97.3;-3.10;-0.91;0.66;300.86
2.875;93.1;-3.34;-1.22;0.76;300.85
2.883;90;-3.32;-1.36;0.80;300.84
2.836;99.5;-3.43;-0.82;0.73;300.78
3.174;99.7;-3.70;-0.86;0.67;300.75
2.253;97.6;-2.76;-0.88;0.73;300.74
2.361;125.4;-2.76;0.07;0.58;300.71
2.188;123.2;-2.62;0.06;0.59;300.67
2.191;118;-2.67;-0.18;0.54;300.58
1.951;94.2;-2.39;-0.83;0.69;300.47
1.761;118.9;-2.23;-0.13;0.59;300.43
2.218;106.1;-2.79;-0.48;0.65;300.39
3.446;91.4;-3.96;-1.36;0.75;300.32
2.351;109.5;-2.82;-0.46;0.55;300.27
1.708;134.4;-2.04;0.19;0.57;300.29
1.244;79.64;-1.57;-0.94;0.69;300.28
1.156;122.6;-1.57;-0.28;0.53;300.25
1.548;103.4;-2.07;-0.64;0.56;300.22
1.778;110.6;-2.33;-0.41;0.51;300.01
2.013;106.9;-2.60;-0.50;0.56;299.83
2.141;105.6;-2.67;-0.60;0.50;299.81
1.219;111.2;-1.71;-0.45;0.52;299.77
1.002;117.1;-1.46;-0.41;0.54;299.81
1.387;115.5;-1.89;-0.42;0.51;299.93
0.905;137.8;-1.28;-0.21;0.49;299.84
0.668;135.6;-1.05;-0.28;0.53;299.83
0.756;104.9;-1.18;-0.50;0.54;299.86
0.821;144.2;-1.24;-0.13;0.54;299.81
0.505;159.2;-0.92;-0.23;0.55;299.47
0.591;45.21;-0.85;-0.75;0.53;299.53
0.657;70.45;-1.01;-0.75;0.57;299.43
0.471;52.6;-0.75;-0.68;0.53;299.50
0.62;163.5;-0.88;-0.15;0.49;299.61
1.094;167.7;-1.18;0.35;0.49;299.63
0.711;171.6;-0.96;0.03;0.50;299.58
0.831;160.6;-1.18;0.06;0.53;299.44
0.764;149.4;-1.15;-0.04;0.51;299.28
0.492;143.6;-0.96;-0.19;0.51;299.07
1.318;157.7;-1.52;0.47;0.50;299.35
1.152;122.3;-1.66;-0.12;0.59;299.23
0.71;103.7;-1.22;-0.33;0.57;299.05
0.896;170.8;-1.22;0.13;0.55;299.18
0.394;231.9;-0.66;-0.37;0.54;298.82
0.332;327.6;-0.77;-0.42;0.53;298.95
0.774;52.33;-1.24;-0.86;0.56;298.82
0.875;110.3;-1.42;-0.69;0.57;298.94
1.065;128.7;-1.53;-0.35;0.57;298.86
0.915;178.6;-1.11;0.15;0.50;298.68
0.472;230.5;-0.54;-0.21;0.50;298.30
0.286;141.3;-0.77;-0.43;0.55;298.58
0.633;330.9;-0.27;-0.91;0.52;298.57
0.603;12.92;-0.55;-0.96;0.57;298.49
0.563;33.71;-0.72;-0.95;0.55;298.50
0.39;57.6;-0.75;-0.61;0.55;298.52
0.472;305.5;-0.12;-0.64;0.51;298.58
0.885;249.2;0.28;-0.12;0.51;298.65
0.898;229.4;0.05;0.18;0.51;298.50
0.523;188.2;-0.54;-0.01;0.51;298.52
0.694;192.8;-0.48;0.16;0.49;298.74
0.485;192.8;-0.51;-0.04;0.52;298.80
0.568;41.24;-0.70;-0.74;0.53;298.22
0.987;44.92;-0.82;-1.15;0.58;298.02
0.403;174.3;-0.72;-0.45;0.52;298.09
0.266;191.8;-0.55;-0.49;0.53;298.31
0.261;210.2;-0.50;-0.44;0.53;298.53
0.363;111.8;-0.56;-0.62;0.57;298.56
0.543;37.26;-0.54;-0.69;0.54;297.93
0.342;109.5;-0.60;-0.56;0.53;298.31
0.291;159.3;-0.46;-0.35;0.52;298.50
0.353;154.8;-0.72;-0.46;0.53;298.26
0.331;286.3;-0.28;-0.56;0.52;298.43
0.327;4.49;-0.28;-0.60;0.53;298.44
0.897;13.61;-0.32;-1.31;0.53;298.55
0.841;312;0.27;-0.92;0.54;299.03
0.866;275.7;0.27;-0.53;0.47;299.07
0.936;249.4;0.28;0.12;0.50;298.69
1.278;283.7;0.76;-0.39;0.45;298.61
1.371;287.3;0.82;-0.52;0.40;298.60
1.35;289.8;0.81;-0.51;0.39;298.48
0.884;289.8;0.28;-0.51;0.47;298.36
0.544;320.3;-0.13;-0.64;0.48;298.26
0.498;349.4;-0.27;-0.83;0.52;298.18
0.495;298.8;-0.10;-0.73;0.52;298.30
0.452;286.8;-0.12;-0.63;0.52;298.34
0.733;315.6;0.17;-0.90;0.49;298.45
0.78;307.4;0.14;-0.69;0.46;298.63
0.361;246.6;-0.41;-0.52;0.62;299.07
0.593;310.3;-0.07;-0.55;0.53;299.29
1.123;310.3;0.45;-0.82;0.56;299.42
0.903;307;0.25;-0.62;0.62;300.03
1.643;316.5;0.94;-1.24;0.64;300.04
1.755;307;1.17;-1.02;0.61;300.00
1.581;315;0.95;-1.25;0.56;299.56
1.883;328.8;0.95;-1.71;0.59;300.09
2.692;348.7;0.83;-2.88;0.90;300.36
4.331;347.2;1.74;-4.37;0.97;300.57
4.35;352.6;1.33;-4.54;1.15;300.63
3.989;350.6;1.25;-4.17;1.06;300.66
3.337;351.9;0.94;-3.48;0.94;300.89
3.734;343.7;1.59;-3.67;0.91;300.91
4.35;342.5;2.05;-4.23;0.98;301.06
4.515;357.9;1.11;-4.81;1.23;301.25
4.953;357.5;1.34;-5.26;1.30;301.30
5.003;356.8;1.21;-5.32;1.26;301.33
5.145;353.3;1.60;-5.27;1.38;301.72
5.316;358.9;1.26;-5.62;1.29;301.79
5.041;359.3;1.18;-5.38;1.26;301.54
5.105;4.695;0.66;-5.51;1.26;301.71
5.216;2.108;1.02;-5.60;1.48;302.15
5.005;358.9;1.14;-5.30;1.35;302.42
5.022;4.546;0.69;-5.43;1.34;302.51
5.809;9.92;0.27;-6.39;1.44;302.69
6.2;7.546;0.58;-6.74;1.47;302.75
5.627;1.27;1.10;-6.07;1.46;303.24
6.155;5.109;0.95;-6.61;1.57;303.22
6.198;1.906;1.20;-6.53;1.67;303.39
6.388;356.4;1.93;-6.60;1.48;303.29
6.246;5.414;0.94;-6.76;1.49;303.33
5.879;0.695;1.18;-6.29;1.49;303.71
6.182;7.291;0.59;-6.66;1.42;303.47
5.853;1.545;1.09;-6.19;1.56;303.84
6.211;0.194;1.53;-6.55;1.51;303.80
5.67;4.11;0.75;-6.05;1.52;303.96
6.01;12.26;0.11;-6.46;1.42;303.69
5.964;354.6;1.85;-6.10;1.42;304.08
5.899;5.797;0.71;-6.31;1.39;303.93
5.691;10.44;0.22;-6.19;1.52;304.06
5.227;4.749;0.68;-5.62;1.36;304.03
5.216;8.9;0.27;-5.72;1.41;304.29
5.094;23.26;-1.03;-5.42;1.45;304.47
5.161;7.851;0.41;-5.46;1.26;304.34
4.605;3.692;0.64;-4.99;1.24;304.58
4.276;13.58;-0.29;-4.73;1.23;304.52
3.758;13.98;-0.33;-4.16;1.12;304.76
3.732;17.01;-0.42;-4.12;1.14;304.88
4.942;58.09;-3.81;-3.97;1.37;304.17
5.145;73.95;-4.76;-3.11;1.34;304.14
4.966;71.6;-4.52;-3.26;1.35;304.05
5.821;76.38;-5.54;-3.43;1.18;303.59
5.21;82.1;-5.29;-2.68;1.16;303.54
5.271;80.3;-5.22;-2.88;1.22;303.32
4.947;74.63;-4.70;-2.98;1.17;303.18
4.882;79.63;-4.84;-2.71;1.11;303.14
4.99;70.96;-4.48;-3.30;1.42;303.06
5.317;74.68;-4.98;-3.21;1.17;302.74
4.338;72.78;-4.00;-2.77;1.27;302.45
3.858;66.72;-3.35;-2.89;1.09;302.12
3.486;65.89;-3.20;-2.65;1.04;301.87
3.832;81.9;-4.00;-2.07;0.89;301.73
3.614;79.71;-3.60;-2.10;1.08;301.68
3.766;63.27;-3.38;-2.92;1.09;301.67
3.623;74.78;-3.62;-2.32;0.91;301.64
3.365;73.81;-3.28;-2.29;0.97;301.60
3.22;66.51;-2.92;-2.48;1.04;301.59
3.441;54.46;-2.68;-3.15;0.99;301.59
2.88;31.27;-1.17;-3.21;1.03;301.67
2.616;48.33;-1.80;-2.59;0.95;301.58
2.199;73.64;-2.27;-1.60;0.88;301.28
2.43;75.65;-2.54;-1.73;0.80;301.20
2.252;72.55;-2.29;-1.71;0.80;301.20
2.198;82.7;-2.49;-1.37;0.79;301.07
2.296;71.26;-2.32;-1.78;0.79;301.10
2.317;78.61;-2.40;-1.57;0.86;301.06
2.09;79.87;-2.32;-1.42;0.72;301.03
2.249;53.12;-1.72;-2.22;0.84;301.10
2.889;44.93;-1.89;-3.01;0.95;301.22
2.352;45.68;-1.63;-2.55;0.89;301.21
2.52;47.06;-1.79;-2.61;0.93;301.26
2.008;65.86;-1.87;-1.80;0.77;301.21
1.972;36.46;-1.17;-2.29;0.86;301.22
2.739;49.2;-2.02;-2.76;0.93;301.25
2.332;51.37;-1.81;-2.34;0.88;301.27
1.698;57.94;-1.62;-1.76;0.72;301.27
1.771;59.14;-1.62;-1.77;0.71;301.30
1.907;67.44;-1.85;-1.61;0.79;301.30
2.151;56;-1.77;-2.08;0.83;301.26
2.268;61.44;-2.02;-2.05;0.84;301.15
2.041;60.85;-1.86;-1.88;0.82;301.12
2.27;62.31;-2.09;-2.05;0.88;301.16
1.489;57.62;-1.43;-1.54;0.75;301.08
1.196;43.89;-0.98;-1.48;0.70;301.14
1.623;29.9;-0.84;-1.92;0.75;301.12
3.543;20.51;-0.72;-4.09;1.12;301.24
3.758;26.06;-1.11;-4.21;1.24;301.16
4.714;15.18;-0.29;-5.32;1.23;301.28
5.166;19.71;-0.70;-5.77;1.32;301.27
4.339;20.69;-0.69;-4.88;1.23;301.20
3.883;26.29;-1.15;-4.34;1.11;301.18
3.758;28.29;-1.26;-4.26;1.09;301.01
3.242;15.58;-0.40;-3.84;0.97;300.91
3.721;4.487;0.32;-4.24;1.05;300.94
3.827;2.577;0.51;-4.33;1.03;300.90
4.081;1.312;0.81;-4.48;1.05;300.88
3.486;353.1;0.97;-3.77;1.01;300.83
3.14;350.7;0.93;-3.46;0.94;300.80
3.265;2.01;0.39;-3.67;0.97;300.79
3.582;11.48;-0.10;-4.16;1.00;300.84
3.115;19.55;-0.56;-3.67;1.01;300.76
3.081;23.85;-0.85;-3.56;0.95;300.76
3.949;14.46;-0.26;-4.49;1.02;300.81
4.253;14.37;-0.27;-4.87;1.14;300.84
4.034;10.93;0.06;-4.65;1.08;300.73
3.583;6.288;0.28;-4.17;1.08;300.56
3.406;10.76;0.01;-4.00;1.05;300.63
3.381;11.88;-0.17;-3.94;1.02;300.69
3.42;5.346;0.26;-3.92;0.94;300.71
4.295;5.398;0.54;-4.86;1.09;300.64
4.49;4.013;0.71;-4.88;1.17;300.26
3.419;7.464;0.16;-3.96;0.99;300.28
2.296;15.13;-0.42;-2.80;0.87;300.15
2.099;6.362;-0.05;-2.55;0.70;300.27
2.422;1.978;0.19;-2.90;0.79;300.60
3.159;5.399;0.29;-3.62;0.96;300.78
2.404;353.2;0.54;-2.65;0.76;300.73
2.467;343.3;0.94;-2.55;0.66;300.65
2.703;350.6;0.82;-2.91;0.75;300.62
3.383;349.8;1.12;-3.61;0.83;300.77
4.113;6.095;0.48;-4.62;1.02;300.95
3.526;358;0.74;-3.95;0.99;301.00
3.183;0.362;0.50;-3.66;0.89;301.06
2.279;345.2;0.74;-2.46;0.69;300.98
2.881;348.8;1.08;-2.99;0.83;301.02
2.77;348.3;0.96;-2.84;0.80;301.02
3.277;341.9;1.49;-3.24;0.79;301.04
3.249;339;1.59;-3.21;0.64;301.12
2.803;340;1.29;-2.74;0.65;301.11
2.442;341.3;1.07;-2.48;0.62;301.10
3.174;344.3;1.32;-3.26;0.86;301.26
4.007;345.5;1.74;-4.04;0.91;301.37
3.112;346.2;1.19;-3.21;0.83;301.43
2.905;340.5;1.51;-2.87;0.85;301.44
3.348;340.3;1.58;-3.17;0.73;301.46
3.325;340.6;1.69;-3.22;0.78;301.46
2.966;335.3;1.65;-2.78;0.71;301.49
3.032;338.6;1.55;-2.98;0.78;301.52
4.29;347.3;1.73;-4.33;0.91;301.67
4.28;346.1;1.81;-4.27;1.05;301.58
3.471;343.4;1.44;-3.56;0.90;301.64
3.822;347.7;1.51;-3.93;0.98;301.83
5.139;349.3;2.09;-5.10;1.20;302.26
6.026;354.1;1.91;-6.25;1.31;302.13
5.101;359.3;1.20;-5.48;1.25;302.09
5.221;354.3;1.60;-5.44;1.18;302.07
4.8;358.4;1.18;-5.08;1.21;302.26
4.988;8.43;0.47;-5.53;1.36;302.50
5.641;2.967;1.08;-6.05;1.35;302.57
4.747;347.9;1.92;-4.73;1.20;302.85
5.307;354.6;1.70;-5.59;1.39;303.09
6.651;355.7;2.08;-6.86;1.42;303.39
6.595;352.8;2.25;-6.68;1.39;303.62
6.21;355.9;1.89;-6.44;1.40;303.86
6.087;356.8;1.68;-6.39;1.47;304.13
5.456;353.8;1.73;-5.62;1.24;304.10
5.996;3.176;0.89;-6.39;1.42;304.25
6.103;7.22;0.71;-6.61;1.46;304.22
5.744;356.7;1.49;-6.03;1.43;304.40
5.811;3.192;0.93;-6.23;1.45;304.68
6.47;10.82;0.38;-7.13;1.58;304.54
6.327;2.394;1.31;-6.67;1.56;304.96
5.178;349.9;2.02;-5.18;1.32;305.20
5.541;351.4;2.02;-5.61;1.25;305.16
5.749;358.1;1.41;-6.06;1.32;305.19
5.35;351.5;1.86;-5.51;1.28;305.53
5.285;10.49;0.25;-5.71;1.64;305.71
5.79;15.25;-0.21;-6.39;1.53;305.51
5.536;3.286;0.91;-5.87;1.48;305.74
5.373;3.481;0.78;-5.74;1.46;305.88
5.394;6.435;0.57;-5.78;1.57;305.70
6.272;13.66;-0.10;-6.94;1.56;305.24
5.605;11.58;0.31;-6.00;1.65;305.64
5.754;5.564;0.82;-6.22;1.55;305.69
5.901;4.947;0.77;-6.44;1.55;305.65
6.515;0.83;1.47;-6.91;1.49;305.28
6.3;359.7;1.65;-6.72;1.44;305.06
5.562;356.8;1.56;-5.86;1.47;305.00
6.063;4.858;0.88;-6.62;1.45;304.82
5.883;1.888;1.18;-6.31;1.50;304.81
5.938;10.99;0.27;-6.51;1.52;304.68
6.371;15.04;-0.17;-6.99;1.59;304.26
5.777;2.187;1.13;-6.30;1.52;303.96
6.026;6.915;0.64;-6.56;1.45;303.68
5.876;12.15;0.11;-6.51;1.44;303.43
5.237;19.67;-0.67;-5.82;1.37;303.39
3.76;6.55;0.26;-4.20;1.09;303.39
4.144;1.106;0.76;-4.49;1.16;303.31
4.153;354.8;1.15;-4.44;1.04;303.04
4.662;354.4;1.46;-4.91;1.11;302.72
4.98;354.3;1.56;-5.23;1.12;302.62
5.947;3.213;1.21;-6.38;1.40;302.50
4.781;358.5;1.16;-5.11;1.23;302.40
5.584;5.184;0.75;-6.14;1.37;302.19
5.789;353.6;1.96;-5.99;1.29;302.15
4.245;356;1.11;-4.53;1.16;302.09
3.124;341.5;1.35;-3.04;0.77;302.06
3.053;322.6;2.09;-2.30;0.51;300.95
3.192;328.1;2.18;-2.64;0.79;300.93
2.543;325.3;1.68;-2.09;0.57;300.67
2.38;312.2;1.76;-1.48;0.39;300.60
1.921;260.6;1.20;0.30;0.39;300.54
1.566;335.9;0.66;-1.58;0.49;300.53
0.739;247.4;-0.03;-0.28;0.48;300.56
1.021;36.54;-0.67;-1.34;0.57;300.64
1.767;6.002;-0.06;-2.27;0.68;300.79
3.012;8.54;0.00;-3.61;0.89;301.04
3.468;353.6;0.99;-3.77;0.91;301.04
2.911;345.7;1.12;-3.17;0.73;300.88
4.027;356.6;1.13;-4.37;1.04;301.24
4.07;1.617;0.63;-4.52;1.08;301.38
4.686;0.787;0.93;-5.14;1.09;301.33
5.724;6.422;0.69;-6.31;1.46;301.04
4.626;358.8;1.08;-5.05;1.18;300.83
3.598;7.766;0.21;-4.16;1.03;300.84
3.283;18.01;-0.49;-3.86;1.01;300.97
4.621;15.04;-0.33;-5.29;1.19;301.21
3.398;16.22;-0.30;-3.92;1.09;301.05
4.338;14.58;-0.28;-4.95;1.23;300.96
4.078;11.77;-0.12;-4.67;1.20;300.97
4.559;3.421;0.72;-5.00;1.18;301.03
4.296;2.473;0.72;-4.70;1.17;301.04
4.046;10.1;0.09;-4.55;1.11;301.08
4.395;4.146;0.69;-4.77;1.19;301.30
4.893;1.023;1.01;-5.28;1.23;301.47
4.932;354.5;1.51;-5.29;1.20;301.64
4.68;349.9;1.83;-4.79;1.00;301.69
4.054;344.8;1.83;-4.04;0.99;301.59
2.831;345;1.20;-2.85;0.67;301.60
2.486;339.4;1.07;-2.44;0.76;301.57
4.143;351.3;1.55;-4.27;1.05;301.67
3.149;341.5;1.55;-3.09;0.70;301.37
2.885;331.2;1.76;-2.55;0.56;301.38
2.521;336.2;1.27;-2.45;0.66;301.16
1.887;344.9;0.53;-1.97;0.63;301.02
2.665;346.5;0.95;-2.82;0.78;301.17
3.681;351.2;1.26;-3.83;0.92;301.27
3.118;343.1;1.42;-3.13;0.75;301.15
2.316;332.3;1.31;-2.14;0.75;301.10
2.261;339.4;1.05;-2.23;0.65;301.10
2.315;326.2;1.54;-1.95;0.60;301.13
2.833;321;2.17;-2.22;0.55;300.83
2.696;322.5;1.96;-2.12;0.54;300.62
2.352;313.8;1.84;-1.56;0.52;300.39
2.187;292.8;1.75;-0.68;0.36;300.08
2.124;302.3;1.68;-1.05;0.43;300.02
2.105;315;1.58;-1.44;0.45;300.11
2.076;313.3;1.59;-1.42;0.48;300.13
2.215;312.9;1.77;-1.52;0.44;300.14
2.259;306.7;1.85;-1.24;0.49;300.18
2.605;306;2.20;-1.23;0.32;300.34
2.376;321.8;1.70;-1.79;0.51;300.40
1.844;328.3;0.97;-1.70;0.69;300.40
1.809;314.7;1.24;-1.33;0.53;300.30
1.779;315.2;1.17;-1.35;0.54;300.27
1.188;281.3;0.61;-0.41;0.44;300.15
2.065;342.1;0.83;-2.17;0.61;300.44
2.213;346;0.73;-2.35;0.74;300.62
0.98;307.1;0.31;-0.85;0.50;300.42
1.214;337.6;0.27;-1.37;0.47;300.51
1.516;352.5;0.22;-1.74;0.61;300.57
1.989;337.6;0.81;-2.01;0.57;300.75
1.416;298.8;0.96;-0.83;0.50;300.65
1.353;321.7;0.66;-1.15;0.46;300.59
1.434;350.8;0.21;-1.64;0.62;300.45
1.157;327.5;0.34;-1.30;0.53;300.40
1.003;264.3;0.43;-0.29;0.48;300.27
1.036;322.9;-0.04;-0.98;0.44;300.25
0.947;352;-0.09;-1.34;0.52;300.18
1.418;358.1;-0.02;-1.86;0.56;300.22
2.058;0.699;0.20;-2.45;0.67;300.61
2.02;3.428;0.02;-2.52;0.66;300.65
1.248;9.27;-0.25;-1.63;0.57;300.58
0.972;25.41;-0.56;-1.36;0.54;300.54
0.896;90.1;-1.11;-0.88;0.53;300.51
0.659;100.1;-0.92;-0.63;0.58;300.41
0.388;189.2;-0.59;-0.44;0.49;300.63
0.819;1.296;-0.31;-0.96;0.67;300.98
1.734;330.4;0.80;-1.69;0.63;300.89
1.889;333.8;0.91;-1.91;0.59;300.77
1.966;344.5;0.61;-2.06;0.65;300.80
2.024;342.2;0.76;-2.11;0.75;301.12
2.77;341.9;1.14;-2.84;0.81;301.39
3.326;341.8;1.54;-3.19;0.82;301.40
2.848;340.8;1.28;-2.74;0.82;301.79
2.946;344.8;1.16;-2.99;0.93;302.07
3.065;342.5;1.34;-2.97;0.94;302.14
3.036;339.5;1.50;-3.00;0.78;302.44
3.283;351.3;0.91;-3.44;0.95;302.41
3.409;353.2;0.95;-3.63;1.07;302.73
3.808;351.3;1.17;-3.89;0.97;302.59
3.971;357.4;0.86;-4.29;0.97;302.83
3.963;9.35;0.08;-4.48;1.04;303.00
4.83;8.1;0.31;-5.34;1.21;302.95
4.48;13.6;-0.15;-5.00;1.34;303.11
4.186;4.779;0.42;-4.65;1.26;303.30
4.946;8.16;0.34;-5.52;1.27;303.30
5.706;9.5;0.33;-6.29;1.33;303.41
5.312;6.768;0.51;-5.87;1.41;303.74
5.91;15.25;-0.32;-6.49;1.48;303.69
5.302;16.4;-0.26;-5.81;1.40;303.87
5.347;13.49;-0.14;-5.91;1.38;304.12
5.53;6.887;0.49;-5.92;1.35;304.48
5.689;359.1;1.37;-6.05;1.45;304.93
6.363;0.751;1.43;-6.84;1.57;304.69
5.904;8.51;0.42;-6.50;1.45;304.15
2.81;14.04;-0.32;-3.25;0.96;303.16
2.183;1.973;0.09;-2.47;0.88;303.32
2.56;343.9;0.90;-2.63;0.81;303.55
3.089;3.995;0.24;-3.49;1.05;304.09
3.881;9.19;0.14;-4.31;1.07;303.99
3.6;5.977;0.31;-4.00;1.03;304.11
3.015;16.37;-0.42;-3.41;0.99;304.35
2.946;34.95;-1.31;-3.06;1.14;304.85
3.112;52.1;-2.27;-2.91;1.02;304.78
2.637;12.03;-0.48;-2.83;0.81;305.32
2.127;93.1;-1.83;-0.83;0.65;305.35
2.514;114.3;-2.84;-0.30;0.65;305.30
3.1;144.5;-3.16;1.16;0.57;305.11
2.269;145;-2.32;0.73;0.64;305.10
1.894;120;-2.12;-0.13;0.60;305.13
1.935;111;-2.25;-0.39;0.60;304.92
1.653;102.3;-1.91;-0.57;0.53;305.13
1.358;70.01;-1.26;-0.96;0.65;305.57
2.326;338.6;0.83;-2.30;0.73;305.64
3.412;344.7;1.45;-3.42;0.95;305.28
2.991;341.8;1.36;-2.99;0.87;305.10
3.696;343;1.73;-3.66;0.92;304.80
4.523;349.6;1.71;-4.55;1.14;304.57
4.096;351.2;1.35;-4.19;1.17;304.70
3.986;350.1;1.31;-4.14;1.04;304.69
5.141;346.2;2.25;-5.11;1.18;304.39
8.16;355.9;2.62;-8.40;1.67;303.75
7.966;0.023;2.16;-8.34;1.82;303.36
5.152;346.7;2.33;-4.85;1.00;299.44
1.929;229;0.37;1.26;0.50;299.21
2.291;235;0.83;1.44;0.48;299.39
1.302;201.5;-0.45;-0.14;0.60;299.58
2.218;68.09;-2.10;-1.78;0.92;299.84
2.499;30.92;-0.99;-2.97;0.92;300.10
1.401;48.6;-1.05;-1.51;0.69;300.13
1.763;83.3;-2.02;-1.13;0.68;299.90
2.105;130.9;-2.39;0.24;0.49;299.54
2.615;181.5;-1.45;2.05;0.47;299.68
2.371;195;-0.85;1.91;0.38;299.96
1.861;219.6;-0.09;1.43;0.44;299.82
2.458;217.2;0.16;1.98;0.35;300.67
2.336;227.1;0.48;1.74;0.35;300.67
2.163;211.9;-0.21;1.64;0.54;300.57
2.102;202.9;-0.58;1.54;0.45;300.33
2.062;185.8;-1.02;1.48;0.53;300.22
1.992;193.8;-0.66;1.37;0.47;300.27
2.367;220.7;0.17;1.76;0.36;300.14
2.042;221.7;0.16;1.46;0.43;300.37
1.675;208.2;-0.19;1.01;0.58;300.36
1.491;162.5;-1.06;0.45;0.60;300.77
1.185;130.5;-0.87;-0.24;0.66;300.87
1.051;45.99;-0.82;-1.02;0.70;300.49
0.781;10.15;-0.53;-0.84;0.50;300.25
0.922;350.5;-0.28;-1.03;0.58;300.45
2;127.3;-1.81;0.03;0.59;300.53
1.429;40.16;-0.89;-1.19;0.73;300.17
1.011;356.2;-0.24;-1.25;0.52;300.28
1.129;4.796;-0.33;-1.42;0.69;300.21
0.763;342.8;-0.15;-1.11;0.51;300.17
0.88;2.4;-0.38;-1.27;0.56;300.10
1.241;24;-0.71;-1.67;0.71;299.87
1.818;28.09;-0.85;-2.24;0.76;299.94
1.52;20.85;-0.63;-1.93;0.76;299.90
1.698;50.14;-1.43;-1.80;0.75;299.84
1.881;63.61;-1.83;-1.69;0.78;299.94
0.77;106.9;-1.06;-0.54;0.55;299.83
0.934;5.575;-0.42;-0.92;0.65;299.65
1.465;5.075;-0.24;-1.85;0.63;299.81
1.669;5.97;-0.25;-2.05;0.75;299.73
0.99;111.9;-1.21;-0.49;0.51;299.71
0.968;131.2;-1.28;-0.16;0.56;299.52
0.514;89.1;-0.71;-0.48;0.49;299.55
1.01;60.36;-1.13;-1.08;0.76;299.52
